# Chart Recorder Data File Thu, Feb 09, 2023 2:01 PM
# Time (s)	Position (m)
13:39:34.118	0.185000
13:39:35.118	0.185000
13:39:36.118	0.185000
13:39:37.118	0.185000
13:39:38.118	0.185000
13:39:39.118	0.185000
13:39:40.117	0.185000
13:39:41.118	0.185000
13:39:42.118	0.185000
13:39:43.117	0.184000
13:39:44.118	0.184000
13:39:45.117	0.184000
13:39:46.118	0.184000
13:39:47.118	0.184000
13:39:48.118	0.184000
13:39:49.118	0.184000
13:39:50.118	0.184000
13:39:51.118	0.184000
13:39:52.118	0.184000
13:39:53.118	0.184000
13:39:54.118	0.184000
13:39:55.118	0.184000
13:39:56.118	0.184000
13:39:57.118	0.184000
13:39:58.118	0.184000
13:39:59.118	0.183000
13:40:00.118	0.183000
13:40:01.118	0.183000
13:40:02.118	0.183000
13:40:03.118	0.183000
13:40:04.118	0.183000
13:40:05.118	0.183000
13:40:06.117	0.183000
13:40:07.117	0.183000
13:40:08.118	0.183000
13:40:09.118	0.183000
13:40:10.118	0.183000
13:40:11.118	0.183000
13:40:12.118	0.183000
13:40:13.118	0.183000
13:40:14.118	0.183000
13:40:15.118	0.183000
13:40:16.118	0.183000
13:40:17.118	0.183000
13:40:18.118	0.183000
13:40:19.118	0.183000
13:40:20.118	0.183000
13:40:21.118	0.183000
13:40:22.118	0.183000
13:40:23.118	0.183000
13:40:24.118	0.183000
13:40:25.118	0.183000
13:40:26.118	0.183000
13:40:27.118	0.183000
13:40:28.118	0.183000
13:40:29.117	0.183000
13:40:30.118	0.183000
13:40:31.118	0.183000
13:40:32.118	0.183000
13:40:33.117	0.183000
13:40:34.118	0.183000
13:40:35.118	0.183000
13:40:36.118	0.183000
13:40:37.118	0.183000
13:40:38.117	0.183000
13:40:39.118	0.183000
13:40:40.118	0.183000
13:40:41.118	0.183000
13:40:42.118	0.183000
13:40:43.117	0.183000
13:40:44.118	0.183000
13:40:45.118	0.183000
13:40:46.118	0.183000
13:40:47.118	0.183000
13:40:48.118	0.183000
13:40:49.118	0.183000
13:40:50.117	0.183000
13:40:51.118	0.184000
13:40:52.118	0.183000
13:40:53.118	0.184000
13:40:54.118	0.184000
13:40:55.118	0.184000
13:40:56.118	0.184000
13:40:57.118	0.184000
13:40:58.118	0.184000
13:40:59.118	0.184000
13:41:00.118	0.184000
13:41:01.117	0.184000
13:41:02.118	0.184000
13:41:03.118	0.184000
13:41:04.118	0.184000
13:41:05.118	0.184000
13:41:06.118	0.184000
13:41:07.117	0.184000
13:41:08.117	0.184000
13:41:09.118	0.184000
13:41:10.118	0.185000
13:41:11.117	0.185000
13:41:12.118	0.185000
13:41:13.118	0.185000
13:41:14.118	0.185000
13:41:15.118	0.185000
13:41:16.118	0.185000
13:41:17.118	0.185000
13:41:18.118	0.185000
13:41:19.118	0.185000
13:41:20.118	0.186000
13:41:21.118	0.186000
13:41:22.118	0.186000
13:41:23.118	0.186000
13:41:24.118	0.186000
13:41:25.118	0.186000
13:41:26.118	0.186000
13:41:27.118	0.186000
13:41:28.118	0.186000
13:41:29.118	0.186000
13:41:30.118	0.186000
13:41:31.117	0.186000
13:41:32.118	0.186000
13:41:33.118	0.187000
13:41:34.117	0.187000
13:41:35.118	0.187000
13:41:36.118	0.187000
13:41:37.118	0.187000
13:41:38.118	0.187000
13:41:39.118	0.187000
13:41:40.118	0.187000
13:41:41.118	0.187000
13:41:42.118	0.187000
13:41:43.117	0.188000
13:41:44.118	0.188000
13:41:45.118	0.188000
13:41:46.118	0.188000
13:41:47.118	0.188000
13:41:48.118	0.188000
13:41:49.118	0.188000
13:41:50.118	0.188000
13:41:51.118	0.188000
13:41:52.118	0.188000
13:41:53.118	0.188000
13:41:54.118	0.188000
13:41:55.117	0.188000
13:41:56.118	0.188000
13:41:57.118	0.189000
13:41:58.118	0.189000
13:41:59.118	0.189000
13:42:00.117	0.189000
13:42:01.117	0.189000
13:42:02.118	0.189000
13:42:03.118	0.189000
13:42:04.118	0.189000
13:42:05.118	0.189000
13:42:06.118	0.190000
13:42:07.118	0.190000
13:42:08.117	0.189000
13:42:09.117	0.190000
13:42:10.118	0.190000
13:42:11.118	0.190000
13:42:12.118	0.190000
13:42:13.118	0.190000
13:42:14.117	0.190000
13:42:15.118	0.190000
13:42:16.118	0.190000
13:42:17.118	0.190000
13:42:18.118	0.190000
13:42:19.118	0.190000
13:42:20.118	0.190000
13:42:21.118	0.190000
13:42:22.118	0.191000
13:42:23.117	0.191000
13:42:24.118	0.191000
13:42:25.117	0.191000
13:42:26.118	0.191000
13:42:27.118	0.191000
13:42:28.118	0.191000
13:42:29.118	0.191000
13:42:30.117	0.191000
13:42:31.118	0.191000
13:42:32.117	0.191000
13:42:33.118	0.191000
13:42:34.118	0.191000
13:42:35.118	0.191000
13:42:36.117	0.191000
13:42:37.118	0.191000
13:42:38.118	0.191000
13:42:39.118	0.191000
13:42:40.118	0.191000
13:42:41.118	0.191000
13:42:42.118	0.191000
13:42:43.118	0.191000
13:42:44.117	0.191000
13:42:45.118	0.191000
13:42:46.118	0.191000
13:42:47.118	0.191000
13:42:48.118	0.191000
13:42:49.117	0.191000
13:42:50.118	0.191000
